x,y,date_single
-99.15537,19.40278,2019-02-23
-99.23886,19.39311,2018-12-15
-99.18213,19.4345,2018-12-01
-99.18213,19.4345,2018-12-01
-99.15434,19.43701,2019-02-24
-99.14203,19.36602,2019-01-05
-99.07407,19.3508,2019-02-24
-99.12829,19.28821,2018-08-30
-99.1757,19.38183,2018-01-22
-99.00652,19.36462,2018-12-09
-99.22284,19.32049,2019-02-24
-99.28865,19.36168,2019-01-19
-99.24207,19.3647,2018-08-23
-99.1809,19.39567,2019-02-22
-99.24201,19.3646,2019-02-22
-99.16876,19.41934,2019-02-24
-99.15336,19.44562,2019-02-24
-99.16505,19.42212,2019-01-09
-99.27399,19.36285,2019-02-24
,,2018-12-07
-99.14327,19.30726,2019-02-24
-99.16457,19.3018,2019-02-24
-99.30575,19.35277,2018-12-31
-99.25371,19.37905,2019-01-22
-99.25371,19.37905,2019-01-22
-99.25371,19.37905,2019-01-22
-99.14021,19.38039,2019-02-24
-99.18026,19.43008,2019-02-24
-99.18026,19.43008,2019-02-24
-99.18026,19.43008,2019-02-24
-99.12857,19.50232,2019-01-16
-99.08066,19.31217,2019-02-24
-99.15083,19.39769,2019-02-24
-99.15083,19.39769,2019-02-24
-99.18711,19.4778,2019-02-25
-99.09214,19.32148,2019-02-25
-99.06971,19.30962,2019-02-24
-99.11101,19.3101,2019-01-12
-99.12456,19.46632,2019-02-25
-99.18234,19.48164,2019-01-21
-99.18234,19.48164,2019-01-21
-99.14464,19.49022,2019-02-24
-99.14464,19.49022,2019-02-24
-99.11396,19.46468,2018-12-24
-99.11396,19.46468,2018-12-24
-99.12125,19.47173,2019-02-25
-99.16296,19.51861,2019-01-08
-99.06709,19.46535,2019-01-02
-99.06709,19.46535,2019-01-02
-98.96579,19.22373,2019-02-22
-99.15081,19.30832,2019-02-23
-99.15081,19.30832,2019-02-23
-99.18942,19.3608,2019-02-24
-99.11734,19.26749,2019-02-25
,,2019-01-09
-99.03394,19.326,2019-02-16
-99.03394,19.326,2019-02-16
-99.14698,19.28468,2019-01-07
-99.17051,19.26902,2019-01-07
-99.18728,19.3891,2019-02-23
-99.1705,19.26894,2019-01-06
-99.15273,19.45407,2019-02-22
-99.16266,19.27501,2019-01-20
-99.17827,19.29501,2019-01-18
-99.06047,19.38343,2018-02-25
-99.16159,19.43488,2019-01-31
-99.16159,19.43488,2019-01-31
-99.19047,19.44064,2019-01-31
-99.03237,19.34163,2019-02-25
-99.09344,19.31212,2018-12-16
-99.09344,19.31212,2018-12-16
-99.12423,19.4096,2019-01-28
-99.12423,19.4096,2019-01-28
-99.06048,19.38588,2018-12-29
-99.1015,19.4263,2019-01-08
-99.1015,19.4263,2019-01-08
-99.1015,19.4263,2019-01-08
-99.08262,19.43812,2019-01-09
-99.06282,19.38697,2018-12-05
-99.06282,19.38697,2018-12-05
-99.06047,19.38597,2018-12-25
-99.06057,19.38591,2018-12-31
-99.12963,19.45474,2019-01-26
-99.12963,19.45474,2019-01-26
-99.07021,19.31118,2019-01-27
-99.16702,19.29657,2019-01-28
-99.12777,19.4761,2019-01-21
-99.23013,19.30894,2019-01-28
-99.09617,19.41636,2018-12-16
-99.18155,19.34188,2019-01-27
-99.13055,19.41771,2018-01-28
-99.1348,19.42919,2019-01-28
-99.09729,19.26506,2018-12-30
-99.19534,19.33614,2019-01-27
-99.05212,19.35081,2019-01-26
-99.09355,19.45237,2018-12-29
-99.09355,19.45237,2018-12-29
-99.17222,19.41152,2019-01-27
-99.06154,19.32655,2019-01-22
-99.06154,19.32655,2019-01-22
-99.06154,19.32655,2019-01-22
-99.08641,19.35679,2019-01-28
-99.19975,19.43845,2019-01-28
-99.12476,19.42189,2018-01-28
-99.14395,19.42981,2019-01-28
-99.16277,19.37357,2018-12-03
-99.19813,19.40289,2019-01-25
-99.15545,19.43323,2019-01-27
-99.18479,19.45177,2018-11-22
-99.10158,19.381,2019-01-27
-99.09462,19.39148,2019-01-27
-99.14367,19.42684,2018-11-25
-99.15459,19.41547,2019-01-28
-99.14641,19.40241,2019-01-25
-99.00732,19.33404,2019-01-28
-99.21922,19.45176,2019-01-28
-99.20858,19.34201,2019-01-05
-99.13362,19.49056,2019-01-28
-99.09333,19.48831,2019-01-27
-99.09333,19.48831,2019-01-27
-99.16263,19.44248,2019-01-28
-99.23195,19.3666,2019-01-01
-99.23195,19.3666,2019-01-01
-99.19328,19.49387,2019-01-06
-99.18049,19.48529,2019-01-29
-99.1805,19.29525,2019-01-29
-99.04196,19.34304,2018-12-02
-99.06514,19.32737,2018-12-14
-99.05907,19.31761,2018-12-14
-99.00469,19.34433,2019-01-26
-99.00469,19.34433,2019-01-26
-99.03378,19.34318,2019-01-27
-99.22393,19.34283,2019-01-28
-99.16908,19.41714,2019-01-29
-99.10128,19.38216,2019-01-25
-99.08347,19.38205,2018-11-17
-99.07174,19.29188,2019-01-28
-99.17425,19.37027,2019-01-29
-99.29393,19.3587,2019-01-19
-99.07585,19.39535,2019-01-28
-99.07585,19.39535,2019-01-28
-99.07585,19.39535,2019-01-28
-99.17284,19.42974,2019-01-28
-99.22213,19.35,2019-01-02
-99.07245,19.31557,2019-01-29
-99.1218,19.47268,2019-01-29
-99.12387,19.37429,2019-01-29
-99.08703,19.37529,2019-01-26
-99.12215,19.47187,2019-01-29
-99.1393,19.33936,2019-01-26
-99.12043,19.39547,2019-01-29
-99.12043,19.39547,2019-01-29
-99.06503,19.48224,2019-01-29
-99.19634,19.38873,2019-01-07
-99.04074,19.34328,2018-12-03
-99.21409,19.39165,2019-01-12
-99.15655,19.46403,2019-01-29
-99.19779,19.36597,2019-01-13
-99.0054,19.26633,2019-01-29
-99.0054,19.26633,2019-01-29
-99.16958,19.37669,2019-01-29
-99.03174,19.3381,2018-12-30
-99.22781,19.27572,2019-01-29
-99.03266,19.19783,2019-01-29
-99.03266,19.19783,2019-01-29
-99.18575,19.45581,2018-11-27
-99.12539,19.4366,2019-01-30
-99.07901,19.38201,2019-01-30
-99.15294,19.42345,2019-01-29
-99.15294,19.42345,2019-01-29
-99.14567,19.31484,2019-01-14
-99.15532,19.52719,2018-10-29
-99.17113,19.4415,2018-01-30
-99.09494,19.48515,2019-01-29
-99.16908,19.31285,2019-01-30
-99.07308,19.3783,2019-01-29
-99.14625,19.39806,2019-01-29
-99.06644,19.34696,2019-01-30
-99.23021,19.37193,2018-12-01
-99.23143,19.36676,2018-12-17
-99.23143,19.36676,2018-12-17
-99.23143,19.36676,2018-12-17
-99.15394,19.4463,2019-01-30
-99.22605,19.38554,2018-12-22
-99.22605,19.38554,2018-12-22
-99.22748,19.37108,2018-12-23
-99.2193,19.45179,2019-01-30
-99.01518,19.35208,2019-01-29
-99.19354,19.37268,2018-12-23
-99.19354,19.37268,2018-12-23
-99.19354,19.37268,2018-12-23
-99.14587,19.52364,2019-01-29
-99.24966,19.36204,2018-12-24
-99.0833,19.34916,2019-01-28
-99.24973,19.36202,2018-12-28
-99.24973,19.36202,2018-12-28
-99.20177,19.34864,2018-12-29
-99.20177,19.34864,2018-12-29
-99.13678,19.5495,2019-01-29
-99.13678,19.5495,2019-01-29
-99.24236,19.35074,2018-12-14
-99.09381,19.41992,2019-01-30
-99.13731,19.43566,2019-01-27
-99.00259,19.35176,2018-12-30
-99.03016,19.34797,2018-12-30
-99.13106,19.48698,2019-02-01
-99.05012,19.39283,2019-02-01
-99.19194,19.36956,2019-02-01
-99.19903,19.37799,2019-02-01
-99.03493,19.38508,2019-01-31
-99.17948,19.34528,2019-02-01
-99.13069,19.48586,2019-01-26
-99.05687,19.37112,2019-02-01
-99.13025,19.48689,2019-02-01
-99.12101,19.47235,2019-02-01
-99.16616,19.36846,2019-02-01
-99.07812,19.379,2018-12-12
-99.14313,19.39989,2018-12-31
-99.13205,19.30525,2019-02-02
-99.11355,19.40134,2018-12-24
-99.11355,19.40134,2018-12-24
-99.17603,19.30939,2019-02-01
-99.07116,19.39707,2018-12-11
-99.06568,19.38692,2018-12-11
-99.19042,19.47306,2019-02-02
-99.18361,19.40319,2019-02-02
-99.18731,19.37597,2019-02-01
-98.99684,19.26541,2019-02-03
-99.21986,19.45061,2019-02-03
-99.17437,19.44262,2018-12-07
-99.17959,19.4277,2018-12-07
-99.00022,19.27115,2019-02-03
-99.16992,19.40198,2019-02-04
-99.07016,19.39303,2018-12-29
-99.00303,19.36245,2019-02-04
-99.17453,19.44245,2019-02-04
-99.14373,19.42665,2018-12-03
-99.12566,19.49137,2019-02-04
-99.19947,19.37267,2019-02-04
-99.0803,19.3989,2018-12-23
-99.13469,19.41442,2018-12-03
-99.14784,19.41916,2018-12-01
-99.06672,19.41271,2018-12-11
-99.06672,19.41271,2018-12-11
-99.18313,19.4421,2018-12-07
-99.18313,19.4421,2018-12-07
-99.07167,19.39857,2018-12-07
-99.06568,19.38692,2018-12-25
-99.06568,19.38692,2018-12-25
-99.06469,19.41242,2018-12-31
-99.17089,19.44719,2019-02-01
-99.13418,19.40111,2018-12-26
-99.17851,19.30368,2019-02-04
-99.27413,19.3628,2019-02-02
-99.05219,19.3856,2018-12-27
-99.09256,19.32156,2019-02-04
-99.2206,19.47707,2019-02-04
-99.2206,19.47707,2019-02-04
-99.22337,19.3869,2019-02-04
-99.15945,19.44683,2019-01-08
-99.28528,19.37018,2019-02-04
-99.14556,19.43054,2019-02-05
-99.13992,19.43098,2019-02-04
-99.10367,19.45805,2019-02-04
-99.10367,19.45805,2019-02-04
-99.15435,19.41824,2018-12-28
-99.03404,19.32601,2019-01-24
-99.09926,19.46908,2019-02-04
-99.12519,19.43089,2019-02-04
-99.12725,19.44456,2019-02-04
-99.14264,19.41061,2018-11-29
-99.06643,19.34708,2019-02-05
-99.15066,19.54151,2019-02-05
-99.15066,19.54151,2019-02-05
-99.0728,19.39465,2019-02-05
-99.16069,19.51843,2018-12-25
-99.0651,19.32733,2018-12-15
-99.17109,19.46984,2019-02-06
-99.14791,19.38046,2019-02-07
-99.13761,19.4,2019-02-08
-99.15182,19.48794,2019-02-08
-99.11539,19.35339,2018-12-30
-99.14164,19.47239,2018-12-02
-99.01098,19.25721,2018-12-09
-99.01098,19.25721,2018-12-09
-99.12765,19.50326,2018-12-03
-99.12765,19.50326,2018-12-03
-99.14917,19.49402,2018-12-09
-99.07561,19.34728,2018-12-29
-99.1761,19.37226,2019-02-09
-99.14465,19.49306,2019-02-09
-99.14465,19.49306,2019-02-09
-99.09098,19.38371,2018-12-27
-99.10774,19.45582,2019-02-09
-99.10774,19.45582,2019-02-09
-99.09392,19.46069,2018-12-02
-99.17901,19.37335,2019-02-09
-99.17901,19.37335,2019-02-09
-99.13837,19.28528,2019-02-09
-99.1412,19.42464,2019-02-09
-99.15196,19.44615,2019-02-09
-99.12111,19.50212,2019-02-09
-98.96538,19.31247,2018-11-27
-98.96538,19.31247,2018-11-27
-99.17631,19.44044,2019-02-09
-99.1413,19.54652,2019-02-10
-99.07991,19.4759,2019-02-10
-99.13493,19.43467,2019-02-09
-99.17608,19.44472,2019-01-08
-99.12199,19.42777,2019-02-09
-99.17253,19.45121,2019-01-06
-99.17253,19.45121,2019-01-06
-99.18239,19.45134,2019-01-07
-99.18239,19.45134,2019-01-07
-99.0447,19.32548,2018-12-05
-99.0447,19.32548,2018-12-05
-99.09278,19.39537,2019-02-09
-99.241,19.27036,2019-02-10
-99.241,19.27036,2019-02-10
-99.1686,19.314,2019-02-10
-99.13886,19.29635,2019-02-10
-99.16222,19.50074,2019-02-10
-99.07178,19.49077,2018-12-09
-99.12531,19.46746,2019-02-10
-99.16709,19.3677,2019-02-10
-99.13788,19.43056,2019-02-09
-99.16427,19.47195,2019-02-10
-99.06445,19.33874,2018-09-21
-99.08573,19.30592,2019-02-10
-99.08573,19.30592,2019-02-10
-99.09704,19.38192,2019-02-10
-99.17946,19.44911,2019-02-09
-99.1326,19.494,2019-02-10
-99.04032,19.35916,2018-12-17
-99.20218,19.36534,2019-02-10
-99.20218,19.36534,2019-02-10
-99.10878,19.44129,2019-01-14
-99.11049,19.39455,2018-12-30
-99.00588,19.27095,2019-02-10
-99.1248,19.29598,2018-12-04
-99.15405,19.44387,2019-02-10
-99.06285,19.40016,2019-02-09
-99.18893,19.40143,2019-02-10
-99.16649,19.44085,2019-01-10
-99.15476,19.43195,2019-01-11
-99.15476,19.43195,2019-01-11
-99.10149,19.42629,2019-01-12
-99.09737,19.43119,2019-01-15
-99.13794,19.39322,2018-09-06
-99.04032,19.373,2019-02-11
-99.04032,19.373,2019-02-11
-99.04032,19.373,2019-02-11
-99.19228,19.45756,2018-12-31
-99.05501,19.28236,2019-02-11
-99.14451,19.4143,2019-02-02
-99.12457,19.31785,2019-02-11
-99.12151,19.36116,2019-01-28
-99.20829,19.35965,2019-02-11
-99.08307,19.38442,2019-02-11
-99.02501,19.34466,2019-02-10
-99.13421,19.43345,2019-02-07
-99.17632,19.28386,2019-02-11
-99.18339,19.388,2019-02-10
-99.10019,19.47003,2019-02-11
-99.04265,19.34591,2019-02-11
-99.17754,19.39237,2019-02-11
-99.09381,19.4199,2019-02-11
-99.11135,19.37941,2019-02-11
-99.15582,19.41843,2019-02-11
-99.10319,19.3559,2018-12-01
-99.10319,19.3559,2018-12-01
-99.10319,19.3559,2018-12-01
-99.12357,19.42989,2019-02-12
-99.14506,19.44577,2019-02-12
-99.14533,19.42719,2019-01-28
-99.16844,19.40248,2019-02-02
-99.18143,19.29814,2019-02-12
-99.12361,19.4355,2019-02-08
-99.13616,19.37455,2019-02-12
-99.19466,19.46065,2019-02-12
-99.14058,19.43411,2019-02-09
-99.12069,19.47252,2019-02-12
-99.27824,19.37304,2019-02-09
-99.03567,19.29634,2018-12-02
-99.17632,19.28386,2019-02-12
-99.11393,19.29939,2018-12-23
-99.08277,19.38187,2019-02-12
-99.17221,19.42696,2019-02-12
-98.99858,19.36387,2019-02-01
-99.19177,19.46261,2019-01-07
-99.14397,19.41415,2018-12-10
-99.19537,19.38834,2019-02-13
-99.08042,19.43763,2019-02-13
-99.17214,19.41485,2019-02-12
-99.08699,19.37335,2019-02-11
-99.08699,19.37335,2019-02-11
-99.10041,19.50949,2018-12-04
-99.10041,19.50949,2018-12-04
-99.12504,19.46507,2019-02-13
-99.12563,19.49968,2018-12-03
-99.12563,19.49968,2018-12-03
-99.19173,19.47356,2019-02-12
-99.06026,19.41318,2019-02-07
-99.14049,19.48801,2018-12-06
-99.12253,19.47346,2018-12-22
-99.12253,19.47346,2018-12-22
-99.1473,19.42742,2019-01-30
-99.1473,19.42742,2019-01-30
-99.1473,19.42742,2019-01-30
-99.14513,19.42979,2019-01-08
-99.21935,19.45175,2019-02-13
-99.07589,19.3185,2019-02-13
-99.22522,19.31061,2019-02-13
-99.09466,19.48576,2019-02-12
-99.05969,19.30842,2019-02-10
-99.10579,19.41757,2019-02-13
-99.10795,19.29586,2019-02-08
-99.08175,19.37532,2019-01-06
-99.0668,19.38379,2019-02-13
-99.23846,19.3824,2019-01-16
-99.22869,19.37936,2019-01-15
-99.22869,19.37936,2019-01-15
-99.15493,19.4035,2019-02-13
-99.08268,19.43965,2019-01-14
-99.08268,19.43965,2019-01-14
-99.19353,19.37257,2019-01-17
-99.09697,19.44571,2019-01-30
-99.09697,19.44571,2019-01-30
-99.08021,19.37165,2019-02-12
-99.08307,19.44045,2019-02-04
-99.2039,19.44164,2019-02-13
-99.0763,19.36986,2018-12-30
-99.0763,19.36986,2018-12-30
-99.09542,19.33199,2019-01-04
-98.98998,19.3481,2019-01-15
-99.18385,19.39628,2019-02-13
-99.12981,19.41889,2019-02-13
-99.16463,19.3012,2019-01-14
-99.0084,19.35522,2018-12-30
-99.18414,19.2805,2018-12-26
-99.27021,19.31488,2019-01-07
-99.27006,19.32865,2018-11-13
-99.17719,19.43682,2019-02-13
-99.26944,19.32866,2018-11-12
-99.05449,19.19715,2019-02-14
-99.17105,19.45082,2019-02-20
-99.17004,19.52885,2019-02-20
-99.17142,19.46287,2019-02-20
-99.15424,19.40267,2019-02-21
-99.15774,19.50067,2019-02-13
-99.18927,19.45774,2019-02-21
-99.13003,19.48246,2019-01-04
-99.12155,19.47466,2019-02-21
-99.26485,19.37273,2018-12-26
-99.07521,19.33013,2018-12-13
-99.12524,19.43501,2019-02-21
-99.19015,19.43569,2019-02-12
-99.13983,19.44223,2019-02-18
-99.08308,19.38203,2019-02-21
-99.18889,19.47264,2019-01-26
-99.18252,19.28056,2018-12-01
-99.14014,19.3868,2019-02-21
-99.22177,19.26832,2018-12-09
-99.21277,19.27901,2019-01-01
-99.21277,19.27901,2019-01-01
-99.17821,19.40243,2019-01-12
-99.15069,19.43325,2019-01-22
-99.15069,19.43325,2019-01-22
-99.10599,19.26054,2019-02-21
-99.10331,19.46072,2018-12-30
-99.19127,19.45334,2019-01-27
-99.19125,19.45487,2019-01-28
-99.18956,19.45909,2019-01-24
-99.1901,19.46137,2019-01-27
-99.1901,19.46137,2019-01-27
-99.14802,19.34006,2019-02-22
-99.18559,19.44868,2019-01-28
-99.14012,19.42174,2019-02-22
-99.12006,19.45154,2019-02-22
-99.08701,19.3733,2019-02-11
-99.19948,19.48723,2019-01-10
-99.15568,19.43499,2019-01-06
-99.20061,19.4519,2019-01-20
-99.04151,19.33397,2018-04-30
-99.18385,19.39883,2019-02-15
-99.08052,19.312,2019-02-15
-99.24957,19.30486,2019-02-15
-99.12009,19.44334,2019-02-16
-99.18069,19.44651,2019-01-13
-99.20245,19.45581,2019-01-13
-99.10909,19.46238,2018-12-15
-99.10808,19.47947,2018-12-22
-99.1399,19.38226,2019-02-16
-99.13872,19.43156,2019-01-23
-99.1882,19.47702,2019-02-16
-99.18716,19.35697,2019-01-07
-99.18716,19.35697,2019-01-07
-99.11441,19.26578,2019-02-16
-99.08295,19.38198,2019-02-16
-99.0077,19.25106,2018-11-27
-99.04693,19.29473,2019-01-27
-99.12694,19.37453,2018-12-31
-99.00366,19.33698,2018-11-17
-99.00366,19.33698,2018-11-12
-99.0046,19.33082,2018-11-14
-99.0046,19.33082,2018-11-14
-99.17228,19.41485,2018-12-31
-99.17228,19.41485,2018-12-31
-99.10619,19.30735,2018-11-05
-99.10619,19.30735,2018-11-05
-99.13766,19.31912,2018-11-27
-99.17206,19.26434,2018-11-04
-99.10619,19.30735,2018-11-10
-99.20257,19.28357,2019-01-01
-99.21789,19.26857,2018-11-13
-99.14648,19.38644,2018-11-08
-99.07364,19.36587,2019-01-01
-99.15147,19.36103,2018-11-21
-99.13922,19.40843,2018-10-11
-99.13034,19.41762,2018-12-27
-99.12326,19.42661,2018-12-28
-99.18572,19.47819,2018-01-02
-99.18572,19.47819,2018-01-02
-99.12101,19.47235,2019-01-02
-99.02982,19.38466,2018-01-02
-99.16743,19.41905,2018-12-04
-99.1554,19.40241,2019-01-02
-99.25117,19.36128,2018-11-30
-99.25117,19.36128,2018-11-30
-99.15005,19.3797,2018-11-19
-99.05433,19.30254,2018-11-06
-99.05433,19.30254,2018-11-06
-98.99565,19.26502,2018-11-24
-99.05766,19.30386,2018-11-25
-99.12374,19.4683,2018-01-02
-99.18692,19.4032,2019-01-02
-99.01133,19.25551,2018-12-31
-99.15312,19.39502,2019-01-03
-99.00852,19.3552,2018-11-30
-99.08613,19.38091,2018-10-12
-99.21305,19.3872,2019-01-02
-99.21305,19.3872,2019-01-02
-99.08997,19.41245,2019-01-02
-99.16948,19.45077,2019-01-02
-99.16948,19.45077,2019-01-02
-99.1,19.3262,2019-01-02
-99.13476,19.4291,2019-01-03
-99.12238,19.44839,2018-01-02
-99.11358,19.40325,2019-01-02
-99.06639,19.34703,2019-01-03
-98.99902,19.26598,2018-11-05
-98.99902,19.26598,2018-11-05
-99.28083,19.34461,2019-01-03
-99.12587,19.32943,2018-02-12
-99.13548,19.4284,2019-01-03
-98.99902,19.26598,2018-11-24
-99.05885,19.3786,2019-01-03
-99.14654,19.3895,2018-05-11
-99.14065,19.39911,2018-11-11
-99.02205,19.25801,2019-01-03
-99.13592,19.43334,2019-01-03
-99.14482,19.40265,2018-11-13
-99.14313,19.39989,2018-11-14
-99.12101,19.47235,2019-01-03
-99.15677,19.36638,2018-10-11
-99.20129,19.30488,2019-01-03
-99.23156,19.35847,2019-01-03
-99.19388,19.44499,2018-11-17
-99.18681,19.39563,2018-11-26
-99.2054,19.50332,2019-01-03
-99.01278,19.25453,2019-01-03
-99.17478,19.38642,2019-01-03
-99.11127,19.34942,2018-10-21
-99.17024,19.28873,2019-01-03
-99.20057,19.45185,2018-11-15
-99.20127,19.45194,2018-11-26
-99.10686,19.34958,2019-01-03
-99.11058,19.31364,2018-11-11
-99.07496,19.24572,2019-01-04
-99.24058,19.27053,2019-01-04
-99.15421,19.45989,2018-12-12
-99.07408,19.24739,2018-11-27
-99.1931,19.28054,2018-12-30
-99.1931,19.28054,2018-12-30
-99.09683,19.44589,2018-11-19
-99.18843,19.45659,2019-01-19
-99.08068,19.46539,2019-01-19
-99.11986,19.45236,2019-01-19
-99.14097,19.37164,2018-12-27
-99.1906,19.37233,2019-01-02
-99.16886,19.27989,2018-12-24
-99.15692,19.29671,2018-11-09
-99.06022,19.38604,2019-01-19
-99.1386,19.39559,2018-12-29
-99.15418,19.36635,2018-12-24
-99.15418,19.36635,2018-12-24
-99.15418,19.36635,2018-12-24
-99.11614,19.45013,2019-01-19
-99.11614,19.45013,2019-01-19
-99.11614,19.45013,2019-01-19
-99.17172,19.34547,2019-01-19
-99.19809,19.45412,2018-09-04
-99.17259,19.45117,2018-09-01
-99.19227,19.45754,2018-11-11
-99.16801,19.44489,2018-11-23
-99.19177,19.46291,2018-11-20
-99.19177,19.46291,2018-11-20
-99.21611,19.48304,2019-01-20
-99.05618,19.39076,2018-12-12
-99.12144,19.3047,2018-12-06
-99.13739,19.30531,2018-11-14
-99.15395,19.43952,2019-01-05
-99.1215,19.39069,2018-01-20
-99.1215,19.39069,2018-01-20
-99.05117,19.33875,2019-01-20
-99.05117,19.33875,2019-01-20
-99.1092,19.35442,2019-01-20
-99.1092,19.35442,2019-01-20
-98.96329,19.31532,2018-11-27
-99.24801,19.36093,2019-01-14
-99.15196,19.44615,2019-01-20
-99.11805,19.40106,2019-01-04
-99.09523,19.42045,2019-01-20
,,2019-01-14
,,2019-01-14
-99.13342,19.48751,2019-01-20
-99.13331,19.48758,2019-01-20
-99.08771,19.44391,2018-12-28
-99.20806,19.45246,2019-01-20
-99.20606,19.4922,2019-01-20
-99.14331,19.41319,2019-01-18
-99.0196,19.34065,2018-12-14
-99.15749,19.38291,2019-01-21
-99.15749,19.38291,2019-01-21
-99.08058,19.3121,2019-01-20
-99.04155,19.33394,2018-12-07
-99.04155,19.33394,2018-12-07
-99.09545,19.33201,2018-11-15
-99.12236,19.4337,2019-01-22
-99.10807,19.33456,2019-01-11
-99.18712,19.48282,2018-01-22
-99.19226,19.38973,2019-01-01
-99.13139,19.40857,2018-10-22
-99.14324,19.41774,2018-11-12
-99.18389,19.37015,2018-08-11
-99.14253,19.5211,2019-01-02
-99.09327,19.36111,2019-01-02
-99.16875,19.38877,2018-08-11
-99.18564,19.38484,2018-12-31
-99.10838,19.29533,2019-01-02
-99.12226,19.47162,2019-01-02
-99.14642,19.39564,2018-11-07
-99.23599,19.36747,2018-11-07
-99.17503,19.28777,2019-01-02
-99.18407,19.35761,2018-01-02
-99.19223,19.42971,2019-01-02
-99.00852,19.3552,2018-11-30
-99.07957,19.46927,2019-01-02
-99.22177,19.26808,2018-12-31
-99.08997,19.41245,2019-01-02
-99.11358,19.40325,2019-01-02
-99.28083,19.34461,2019-01-03
-99.19428,19.50082,2018-01-03
-99.17077,19.44425,2018-12-31
-99.17077,19.44425,2018-12-31
-99.15279,19.44814,2019-01-03
-99.11127,19.34942,2018-10-21
-99.02538,19.34311,2018-10-16
-99.16527,19.42295,2019-01-03
-99.07854,19.41481,2019-01-03
-99.04194,19.29529,2018-11-12
-99.00855,19.26232,2018-11-03
-99.04389,19.29966,2019-01-04
-99.07115,19.30111,2019-01-03
-99.16149,19.42556,2018-11-23
-99.17682,19.41131,2019-01-13
-99.07404,19.35001,2019-01-15
-99.16398,19.37048,2019-01-11
-99.16398,19.37048,2019-01-11
-99.12608,19.46876,2019-01-15
-99.14972,19.38136,2018-09-15
-99.12374,19.4683,2019-01-15
-99.15807,19.39239,2018-09-20
-99.11113,19.38126,2019-01-15
-99.23054,19.31756,2018-12-07
-99.07201,19.34597,2019-01-15
-99.07201,19.34597,2019-01-15
